title,abstract
Fortified milk-beverage with amphora algae and its functionality for aflatoxin inactivation in rats,"Aflatoxins are considered a severe hazard, contaminate dietary products, and cause malignant alterations in liver tissues. Fermented milk (FM) is prepared using probiotic lactic acid strains. This investigation aimed to produce an integrated milk beverage, inactivating aflatoxins toxicity and biotransformation. The proximate analysis of the investigated materials and biochemical parameter changes of the in-vivo experiment were determined. Results reflected the extract’s valuable content of polysaccharides and antioxidants. Nine phenolics were identified predominantly with catechin (39.67 ± 1.5 µg/g). FM-fortification is reflected by enhancement in protein (49.5 ± 2.97 g/Kg) and fiber content (1.78 ± 0.54 g/Kg) compared to the FM content. Relative rats’ weight gain improved to 34.29% for the fortified-FM group close to the control; it was recorded at 16.47% for the AFM1 group. Alkaline phosphatase in AFM1 rats was 99.2 ± 1.86 U/L and decreased to 44.2 ± 0.71 U/L in the fortified-FM group (44.2 ± 0.71 U/L) to be close to the control group. Aflatoxin M1 rats exposure reflects tissue alterations and cell damage, which recorded lesser in rats treated by extract and beverage administrations. The beverage’s corrective action relied on two integrated mechanisms, aflatoxin-binding to bacterial and bioactivity interaction of extract substances. This beverage stopped tissue alterations that occurred due to aflatoxins. The result supports the future production of fortified-milk beverages as a bio-shield against aflatoxin toxicity, besides their nutritional and functional properties."
Rapid detection of gingerol and thymol in medicinal foods based on Fe2O3 nanoparticles modified glassy carbon electrode,"Ginger and Ajwain are used extensively in food products, natural medicine to treat certain common diseases and as an immunity booster against viral infections. In this work, we report the fabrication of a novel electrochemical sensor based on α-Fe2O3 nanoparticles for detection and quantification of [6]-Gingerol (GIN) and Thymol (THY) which are water soluble phytochemicals derived from edible herbs Ginger and Ajwain respectively. The α-Fe2O3 nanoparticles were synthesised by sol-gel method and its structure and composition were confirmed by powder X-ray diffraction and photoelectron spectroscopy studies. The α-Fe2O3 NPs modified glassy carbon electrode (GCE) exhibited an excellent electrocatalytic activity towards the oxidation of GIN and THY in phosphate buffer saline at pH 7. The α-Fe2O3 modified GCE exhibited the lowest detection limits of 35.2 nM and 24 nM for GIN and THY respectively over the corresponding dynamic ranges of 55.6 nM to 118 µM and 27.8 nM to 56 µM. Detailed interference study confirmed the potential anti-interference ability of the fabricated sensor against a number of potential interfering compounds. Cyclic stability study yielded relative standard deviation (RSD) values of 9.9% and 9.18% for GIN and THY respectively, demonstrating excellent stability of the sensor. Reproducibility of the α-Fe2O3/GCE was investigated by testing a number of electrodes which yielded RSD values of 1.08% and 0.97%, for GIN and THY respectively. These promising characteristic features of the proposed sensor make it suitable for quick and precise detection of GIN and THY in food and natural medicines."
Disease detection and physical disorders classification for citrus fruit images using convolutional neural network,"Citrus is an agricultural product with significant added value in the world. Depending on market demands and causing possible economic losses, disease detection in citrus fruits at an early stage is important as well as for all agricultural products. Therefore, it is critical to detect both early-stage citrus diseases and physically damaged citrus fruits with technological solutions. In this study, a new convolutional neural network (CNN)-based model, CitrusNet, was proposed for the classification of defective and deformed citrus fruits. In this study, 5149 images of citrus fruits were collected from citrus orchards in Antalya, Turkey. In the experiments conducted with four different CNN models, the CitrusNet and ResNet50 models obtained the best classification results. In the other phase of the study, experiments were carried out to detect Alternaria alternata and Thrips diseases, which are common in Turkey, using five different CNN models. In the first phase of the study, a dataset of 3582 images of citrus diseases was obtained. The experimental results show that the YOLOv5 and Mask R-CNN models adequately detected the citrus diseases compared to the other models. These models achieved the best performance with an average precision (AP) of 0.99."
Sevoflurane consumption pattern by individual anaesthesiologists varies widely despite using the same high-end workstations in the same hospital,"Volatile anaesthetics are potent greenhouse gasses but contemporary workstations enable considerable savings while improving patient safety. Institutions may provide this technology to reduce the ecological footprint but proper training and motivation is required to maximize their ecologic and financial benefit. This study aims to compare the sevoflurane consumption of 22 anaesthesiologists in a medium sized hospital 4 years after flow-i workstations (Getinge, Sweden) entered into service, in three airway approaches: intubated patients, laryngeal mask ventilation, and mask anaesthesia. Typical sevoflurane consumption for each anaesthesiologist was defined as the mean cumulative consumption in the chronologically first 50 cases meeting the inclusion criteria for each airway group in 2019. The potential savings, if everyone were to adopt the approach of the more economical anaesthesiologists (15th percentile), was calculated. The CO2 equivalent emissions were calculated using a GWP20 of 702 and a GWP100 of 195. The median [range] consumption after 45 min was 10.9 [7.5–18.4] ml in intubated patients and 9.0 [7.4–15.3] ml in patients with laryngeal mask, and 9.9 [3.4–20.9] ml after 8 min with mask ventilation. This corresponds to a double to six fold consumption between the least and most wasteful approach. The typical CO2 equivalent emissions (GWP20) per anaesthesiologist varied between 8.0 and 19.6 kg/45 min in intubated airways, between 7.9 and 16.3 kg/45 min in LMA, and between 3.6 and 22.3 kg/8 min in mask ventilation. Despite using the same workstations in the same hospital, the typical sevoflurane consumption differed dramatically between 22 anaesthesiologists. In addition to providing advanced workstations, proper education is required to achieve the behavior change needed to reduce the pollution and financial waste associated with volatile anaesthetics."
A Detergent-Compatible Alkaline Metalloprotease from Bacillus pseudofirmus BBAU-19: Characterization and Application,"We isolated a bacterium (BBAU-19) producing alkaline protease from the saline soil of Uttar Pradesh, India. The isolate identified through 16S rRNA gene analysis was Bacillus pseudofirmus. The enzyme production of BBAU-19 was optimum at pH 9 and a temperature of 40 °C. The ammonium sulfate salt partially purified the crude enzyme. The filtered enzyme was analyzed under ion-exchange chromatography through a DEAE-cellulose column. The partially purified enzyme (PPE) activity increased up to ~ 1.92-fold compared to crude protease, and the recovery of protease enzyme was 54.60%. The molecular weight of the PPE was determined to be 42 kDa. The optimum temperature and pH of the PPE were 40 °C and 10.0, respectively. Ca++ and Mg++ ions enhanced the enzyme activity, while Cu++and Na+ ions suppressed it. The presence of ethylenediaminetetraacetic acid completely inhibited the enzyme activity. The findings of this study suggest that the enzyme is a Metallo-type protease in nature. We evaluated the efficiency of alkaline protease by testing its ability to remove stains of the cloth stained with Bradford reagent. The compatibility test with detergents enhanced the commercial use of this enzyme. The PPE (partially purified enzyme) was compatible with Ghadi and Nirma detergents, and the de-staining was maximum with 500 ml of the PPE."
Reconstruction of rabbit mandibular bone defects using carbonate apatite honeycomb blocks with an interconnected porous structure,"Carbonate apatite (CO3Ap) granules are useful as a bone substitute because they can be remodeled to new natural bone in a manner that conforms to the bone remodeling process. However, reconstructing large bone defects using CO3Ap granules is difficult because of their granular shape. Therefore, we fabricated CO3Ap honeycomb blocks (HCBs) with continuous unidirectional pores. We aimed to elucidate the tissue response and availability of CO3Ap HCBs in the reconstruction of rabbit mandibular bone defects after marginal mandibulectomy. The percentages of the remaining CO3Ap area and calcified bone area (newly formed bone) were estimated from the histological images. CO3Ap area was 49.1 ± 4.9%, 30.3 ± 3.5%, and 25.5 ± 8.8%, whereas newly formed bone area was 3.0 ± 0.6%, 24.3 ± 3.3%, and 34.7 ± 4.8% at 4, 8, and 12 weeks, respectively, after implantation. Thus, CO3Ap HCBs were gradually resorbed and replaced by new bone. The newly formed bone penetrated most of the pores in the CO3Ap HCBs at 12 weeks after implantation. By contrast, the granulation tissue scarcely invaded the CO3Ap HCBs. Some osteoclasts invaded the wall of CO3Ap HCBs, making resorption pits. Furthermore, many osteoblasts were found on the newly formed bone, indicating ongoing bone remodeling. Blood vessels were also formed inside most of the pores in the CO3Ap HCBs. These findings suggest that CO3Ap HCBs have good osteoconductivity and can be used for the reconstruction of large mandibular bone defects."
Silk fibroin microgels as a platform for cell microencapsulation,"Cell microencapsulation has been utilized for years as a means of cell shielding from the external environment while facilitating the transport of gases, general metabolites, and secretory bioactive molecules at once. In this light, hydrogels may support the structural integrity and functionality of encapsulated biologics whereas ensuring cell viability and function and releasing potential therapeutic factors once in situ. In this work, we describe a straightforward strategy to fabricate silk fibroin (SF) microgels (µgels) and encapsulate cells into them. SF µgels (size ≈ 200 µm) were obtained through ultrasonication-induced gelation of SF in a water-oil emulsion phase. A thorough physicochemical (SEM analysis, and FT-IR) and mechanical (microindentation tests) characterization of SF µgels were carried out to assess their nanostructure, porosity, and stiffness. SF µgels were used to encapsulate and culture L929 and primary myoblasts. Interestingly, SF µgels showed a selective release of relatively small proteins (e.g., VEGF, molecular weight, MW = 40 kDa) by the encapsulated primary myoblasts, while bigger (macro)molecules (MW = 160 kDa) were hampered to diffusing through the µgels. This article provided the groundwork to expand the use of SF hydrogels into a versatile platform for encapsulating relevant cells able to release paracrine factors potentially regulating tissue and/or organ functions, thus promoting their regeneration."
Superpixel-based foreground-preserving image stitching,"Image stitching aims to stitch multiple images with overlapping areas into a high-resolution image with natural appearance, no ghosting and no seam, so as to obtain a wide field of vision. And the stitching is required to be as fast as possible. In this article, we discuss the loss of foreground object caused by the seam-cut method for image stitching. Moreover, we propose an improved seam-cut method based on superpixel to solve this problem. The proposed method uses the matching information of feature points and superpixel segmentation to divide the scene into foreground and background. By adjusting the penalty value of foreground superpixels in the superpixel-based seam-cut method, the foreground object can avoid the cutting of optimal seam. The experimental results demonstrate that our method will not cause the ghosting of foreground object or the loss of foreground object in the stitching result in the scene with large parallax. In this method, the foreground object will be preserved completely."
Closed-loop recycling of colored regenerated cellulose fibers from the dyed cotton textile waste,"Worldwide, 45 million tons of waste cotton textiles are produced annually, of which 75% is burned and buried, leading to serious environmental pollution. In this study, a method for directly preparing colored regenerated cellulose fibers (CRCFs) from dyed cotton textile waste (DCTW) was demonstrated. The tensile strength of CRCFs reached 226 MPa, which was equivalent to that of commercial viscose fibers. CRCFs exhibited excellent color fastness and hydrophilicity. In addition, CRCFs can be reprocessed into secondary CRCFs. The tensile strength of secondary CRCFs was 14.64% less than that of the primary CRCFs due to the reduction in the polymerization degree of secondary CRCFs; however, it also can be woven into fabrics. The exploration of the secondary utilization of CRCFs provides an experimental basis for prolonging the service life of DCTW. This approach of preparing CRCFs achieves closed-loop recycling of waste colored cellulose textiles and prevents environmental pollution caused by decoloring and dyeing."
Controlling cellulose feedstock size allows for modification of cellulose-based carbon-based solid acid size,"Carbon-based solid acids (CSA) have grown in popularity in recent years owing to their strong catalytic activity, thermal stability, and reusability. The size effect has a significant influence on the catalytic activity of carbon-based solid acids in heterogeneous catalysts. The impacts of raw material size on the shape, sulfonation degree, and catalytic activity of produced carbon-based solid acids were examined in this article. Various sizes of microcrystalline cellulose (MCC), cellulose nanocrystals (CNCs), and cotton fiber pulp (CP) were used as carbon sources in a simple carbon-sulphonation method to synthesize carbon-based solid acids. The produced CSA has a high concentration of sulphonic acid groups, as well as hydroxyl and carboxyl groups, and exhibits remarkable catalytic activity for the conversion of xylan to xylose. The solid acids generated from MCC have the most homogeneous shape, the greatest degree of sulphonation, and the highest catalytic activity. The conversion rate of xylan hydrolysis to xylose was up to 58.8% under ideal reaction conditions (150 °C, 4 h), and the catalyst retained almost its initial level of activity after five cycles with no appreciable deactivation."
Chromatin remodeler CHD7 targets active enhancer region to regulate cell type-specific gene expression in human neural crest cells,"A mutation in the chromatin remodeler chromodomain helicase DNA-binding 7 (CHD7) gene causes the multiple congenital anomaly CHARGE syndrome. The craniofacial anomalies observed in CHARGE syndrome are caused by dysfunctions of neural crest cells (NCCs), which originate from the neural tube. However, the mechanism by which CHD7 regulates the function of human NCCs (hNCCs) remains unclear. We aimed to characterize the cis-regulatory elements governed by CHD7 in hNCCs by analyzing genome-wide ChIP-Seq data and identifying hNCC-specific CHD7-binding profiles. We compared CHD7-binding regions among cell types, including human induced pluripotent stem cells and human neuroepithelial cells, to determine the comprehensive properties of CHD7-binding in hNCCs. Importantly, analysis of the hNCC-specific CHD7-bound region revealed transcription factor AP-2α as a potential co-factor facilitating the cell type-specific transcriptional program in hNCCs. CHD7 was strongly associated with active enhancer regions, permitting the expression of hNCC-specific genes to sustain the function of hNCCs. Our findings reveal the regulatory mechanisms of CHD7 in hNCCs, thus providing additional information regarding the transcriptional programs in hNCCs."
The prognosis predictive score around primary debulking surgery (PPSP) improves diagnostic efficacy in predicting the prognosis of ovarian cancer,"In recent years, the pretreatment inflammatory responses have proven to predict the prognosis, but no report exists analyzing the combined inflammatory response of the pre- and postsurgical treatment. The current study aims to extract the factors predicting the recurrence and create novel predictive scoring. This retrospective study was conducted at our institution between November 2006 and December 2020, with follow-up until September 2022. Demographic and clinicopathological data were collected from women who underwent primary debulking surgery. We created the scoring system named the prognosis predictive score around primary debulking surgery(PPSP) for progression-free survival(PFS). Univariate and multivariate analyses were performed to assess its efficacy in predicting PFS and overall survival(OS). Cox regression analyses were used to assess its time-dependent efficacy. Kaplan–Meier and the log-rank test were used to compare the survival rate. A total of 235 patients were included in the current study. The cut-off value of the scoring system was six. Multivariate analyses revealed that an advanced International Federation of Gynecology and Obstetrics(FIGO) stage (p < 0.001 for PFS; p = 0.038 for OS), the decreased white blood cell count difference (p = 0.026 for PFS) and the high-PPSP (p = 0.004 for PFS; p = 0.002 for OS) were the independent prognostic factors. Cox regression analysis also supported the above results. The PPSP showed good prognostic efficacy not only in predicting the PFS but also OS of ovarian cancer patients comparable to FIGO staging."
Comparison of changes in lipid profiles of premenopausal women with early-stage breast cancer treated with different endocrine therapies,"Adjuvant endocrine therapy improves the prognosis of early breast cancer with hormone receptor positivity. However, there is no systematic report on the effect of endocrine therapy (particularly ovarian function suppression, OFS) on serum lipids in premenopausal women. This retrospective cohort study aimed to determine whether various endocrine treatments had different effects on blood lipids. This study enrolled 160 premenopausal patients with stage I–III breast cancer in eastern China. The initial diagnostic information was retrieved from patient's medical records, including age at the time of diagnosis, tumor characteristics, anticancer treatment and past medical history. The changes in blood lipids in patients receiving different types of endocrine therapy were compared at the 3rd, 6th, 12th, and 24th months after initiating endocrine therapy. Generalized linear mixed model was used in our analyses. Our data revealed that low-density lipoprotein cholesterol (LDL-C) levels in patients with tamoxifen (TAM) were significantly lower in the 6th, 12th, and 24th months than that in the 3rd month, while high-density lipoprotein cholesterol (HDL-C) levels in the 6th, 12th, and 24th months were significantly higher than that in the 3rd month, indicating that blood lipid levels generally improved with time. While in TAM plus OFS group, HDL-C levels were significantly higher in the 24th month than in the 3rd month, total cholesterol (TC) levels were significantly higher in the 24th month than in the 6th month. The lipid profiles of OFS plus aromatase inhibitor (AI) group did not show significant differences at any time point but were significantly higher than those of the other two groups especially in LDL and TC. TAM group tended to have lower serum lipid levels. With longer follow-up, no statistically significant difference in values was observed between TAM and TAM plus OFS groups at various time points. Compared with the other two groups, OFS plus AI group presented an increasing trend toward LDL-C and TC. The risk of dyslipidemia requires further investigation using a large sample size."
A new method of ventilation inhomogeneity assessment based on a simulation study using clinical data on congenital diaphragmatic hernia cases,"Congenital Diaphragmatic Hernia (CDH) is a diaphragm defect associated with lung hypoplasia and ventilation inhomogeneity (VI). The affected neonates are usually born with respiratory failure and require mechanical ventilation after birth. However, significant interindividual VI differences make ventilation difficult. So far, there are no clinical methods of VI assessment that could be applied to optimize ventilation at the bedside. A new VI index is a ratio of time constants T1/T2 of gas flows in both lungs. Pressure-controlled ventilation simulations were conducted using an infant hybrid (numerical-physical) respiratory simulator connected to a ventilator. The parameters of the respiratory system model and ventilator settings were based on retrospective clinical data taken from three neonates (2, 2.6, 3.6 kg) treated in the Paediatric Teaching Clinical Hospital of the Medical University of Warsaw. We searched for relationships between respiratory system impedance (Z) and ventilation parameters: work of breathing (WOB), peak inspiratory pressure (PIP), and mean airway pressure (MAP). The study showed the increased VI described by the T1/T2 index value highly correlated with elevated Z, WOB, PIP and MAP (0.8–0.9, the Spearman correlation coefficients were significant at P < 0.001). It indicates that the T1/T2 index may help to improve the ventilation therapy of CDH neonates."
Single-cell resolved ploidy and chromosomal aberrations in nonalcoholic steatohepatitis-(NASH) induced hepatocellular carcinoma and its precursor lesions,"Nonalcoholic steatohepatitis (NASH)-induced hepatocellular carcinoma (HCC) and its precursor, nonalcoholic fatty liver disease (NAFLD) are an unmet health issue due to widespread obesity. We assessed copy number changes of genes associated with hepatocarcinogenesis and oxidative pathways at a single-cell level. Eleven patients with NASH-HCC and 11 patients with NAFLD were included. Eight probes were analyzed using multiplex interphase fluorescence in situ hybridization (miFISH), single-cell imaging and phylogenetic tree modelling: Telomerase reverse transcriptase (TERT), C-Myc (MYC), hepatocyte growth factor receptor tyrosine kinase (MET), tumor protein 53 (TP53), cyclin D1 (CCND1), human epidermal growth factor receptor 2 (HER2), the fragile histidine triad gene (FHIT) and FRA16D oxidoreductase (WWOX). Each NASH-HCC tumor had up to 14 distinct clonal signal patterns indicating multiclonality, which correlated with high tumor grade. Changes frequently observed were TP53 losses, 45%; MYC gains, 36%; WWOX losses, 36%; and HER2 gains, 18%. Whole-genome duplications were frequent (82%) with aberrant tetraploid cells evolving from diploid ancestors. Non-tumorous NAFLD/NASH biopsies did not harbor clonal copy number changes. Fine mapping of NASH-HCC using single-cell multiplex FISH shows that branched tumor evolution involves genome duplication and that multiclonality increases with tumor grade. The loss of oxidoreductase WWOX and HER2 gains could be potentially associated with NASH-induced hepatocellular carcinoma."
"Species delimitation in Ceratozamia (Zamiaceae) from Southwestern Mexico, in light of reproductive and climatic diversification","Multidisciplinary taxonomic studies have enhanced the delimitation of species within complex taxonomic groups. In the cycad genus Ceratozamia, the taxonomy is still not fully resolved for the several species complexes that have been proposed. Five Ceratozamia species occur in geographic proximity in the Soconusco region of southwestern Mexico. Because of similarity and variable morphology across these species, their taxonomy is a source of confusion. Based on integrative taxonomy, including morphological (qualitative and quantitative), ecological, and molecular data, we aimed to diagnose the species from the Soconusco region. We carried out extensive field sampling, collecting 225 individuals from a total of 12 populations, and reviewed one hundred herbarium specimens to evaluate whether the species are diagnosable. We carried out morphometric analyses at the population level on vegetative and reproductive characters and present the first analyses of phenotypic variability of pollen and ovulate strobili in neotropical cycads. Additionally, we evaluated the influence of climatic factors on morphological variation. Morphological characters of ovulate strobili were correlated with climatic conditions. In contrast, there was no significant correlation between the morphology of pollen strobili and the environment. In the pollen strobili, we found fixed characters that allow for the identification of the species. The haplotype networks displayed several groups of related haplotypes, which in some species corresponded to mixed population clusters. We detected a discordance between phenotypic and genetic evidence. The integration of evidence offers grounded views for clarifying species boundaries and outlining the differences among species, which we incorporated into a taxonomic key. In general, the mixed relations within this group of species may be due to historical hybridization events favored by common phenology and sharing of biotic pollination vectors. Finally, based on our results, we discuss the use of morphology for species delimitation and inference of evolutionary relationships in cycads."
Closed-loop recycling of colored regenerated cellulose fibers from the dyed cotton textile waste,"Worldwide, 45 million tons of waste cotton textiles are produced annually, of which 75% is burned and buried, leading to serious environmental pollution. In this study, a method for directly preparing colored regenerated cellulose fibers (CRCFs) from dyed cotton textile waste (DCTW) was demonstrated. The tensile strength of CRCFs reached 226 MPa, which was equivalent to that of commercial viscose fibers. CRCFs exhibited excellent color fastness and hydrophilicity. In addition, CRCFs can be reprocessed into secondary CRCFs. The tensile strength of secondary CRCFs was 14.64% less than that of the primary CRCFs due to the reduction in the polymerization degree of secondary CRCFs; however, it also can be woven into fabrics. The exploration of the secondary utilization of CRCFs provides an experimental basis for prolonging the service life of DCTW. This approach of preparing CRCFs achieves closed-loop recycling of waste colored cellulose textiles and prevents environmental pollution caused by decoloring and dyeing."
