title,abstract
Incidence of bradycardia in pediatric patients receiving dexmedetomidine anesthesia: a meta-analysis,"Background Dexmedetomidine, an α2-receptor agonist, provides potent sedation, analgesia, and anxiolysis without respiratory depression and is used in a variety of surgical and procedural situations. Aim of the review The aim of this study was to estimate the incidence of bradycardia in pediatric patients who received dexmedetomidine as a sole agent for any procedural, intensive care or surgical sedation. Method Literature was searched in electronic databases and studies were selected by following pre-determined eligibility criteria. Meta-analyses were carried out by pooling the percent incidence of bradycardia to attain a weighted overall effect size. Age-wise subgroup analyses and meta-regression analyses for the identification of factors affecting the incidence were also performed. Results Data of 2835 patients from 21 studies were included. The mean age was 62.21 ± 35.68 months. Initial, maintenance and total doses of dexmedetomidine (mean ± standard deviation) were 1.63 ± 0.33 μg/kg body weight, 0.86 ± 0.68 μg/kg/h, and 26.7 ± 20.8 μg/kg. The overall incidence of bradycardia (95% confidence interval) was 3.067 (2.863, 3.270)%; P < 0.0001. However, range was wider (0–22%) with 9 studies observed 0% incidence. The mean change in the heart rate was −17.26 (−21.60, −12.92); P < 0.00001. In the meta-regression analyses, age, body weight and dexmedetomidine dose were not significantly associated with the incidence of bradycardia. The minimum heart rate observed during the dexmedetomidine treatment period was positively associated with baseline heart rate. Conclusion Incidence of bradycardia in dexmedetomidine treated pediatric patients is 3%."
Plasticity of fine-root functional traits in the litter layer in response to nitrogen addition in a subtropical forest plantation,"Fine-root traits mediate the capacity of plants to acquire soil resources in different environments. This study aimed to examine the changes of fine-root traits when roots proliferate into the litter layer vs. mineral soils, and to determine fine-root trait plasticity of these roots in response to nitrogen (N) addition."
Inhibitory effects of Citrus unshiu pericarpium extracts on palmitate-induced lipotoxicity in HepG2 cells,"Citrus unshiu pericarpium (CP), a rich source of flavonoids, has been used as a traditional medicine for purposes of exhaustion, cold, and cancer treatment in East Asia including China and Korea. This study investigated the effect of CP extracts on palmitate-induced lipotoxicity in hepatocytes, HepG2. Cell viability and apoptosis were measured by Tryphan blue staining and Hoechst staining, respectively. Cellular uptake of free fatty acid was measured by Oil Red O staining. The results show that CP extracts attenuated palmitate-induced intracellular lipid accumulation and lipotoxicity in HepG2 cells. CP extracts also blocked the expression of apo B protein, an apolipoprotein with functional roles in intracellular lipid accumulation. Moreover, CP extracts inhibited the release of the mitochondrial cytochrome c through regulation of apoptosis-related proteins, Bax and Bcl-2. These results demonstrated a novel function of CP extracts in preventing lipotoxicity in HepG2 cells, implicating a promising phytotherapeutic approach for lipo-detoxification."
"Evaluation of the microbiological quality of jacopevers and plaices in Korea, 2015-2016","In Southeast Asian countries, including Korea, China, and Japan, the considerable amounts of raw fish have been annually consumed in the manner of live fish fillets without minimally thermal processing, increasing the risks of causing food-borne diseases. This study investigated the occurrence of total aerobic bacteria (TAB), coliform, Vibrio parahaemolyticus, Salmonella enterica serovar spp., Listeria monocytogenes, and Staphylococcus aureus in jacopevers and plaices. Total 200 live fishes were collected from randomly selected restaurants located in Anseong-si, and then they were microbiologically monitored. TAB ranged from 3.09 to 3.21 Log10 CFU/g in jacopever and plaice. Coliform in the levels of 1.54 Log10 CFU/g were detected in samples. Out of 100 jacopevers, a single jacopever (1%) exhibited the prevalence of S. aureus in the edible part, though none of pathogenic bacteria were detected. These results will be useful for understanding the microbial prevalence in the domestic living jacopevers and plaices."
Effects of swelled pig skin with various natural vinegars on quality characteristics of traditional Korean blood sausages (Sundae),"This study evaluated effects of swelled pig skin (SPS) with various natural vinegars (Bokbunja, brown rice, cider, and lemon vinegars) on the quality of the Korean traditional blood sausages. Adding SPS with various natural vinegars resulted in increased moisture content, cooking loss, L* values, and a* values and decreases in fat, protein content (p<0.05), hardness and thiobarbituric acid-reactive substance values in the meat product samples compared to those in the control. Treatments containing SPS with various natural vinegars decreased the warmed-over flavor but increased the tenderness. These results indicate that SPS with various natural vinegars would improve the quality characteristics and inhibit lipid oxidation of traditional Korean blood sausages."
Family structure and childhood mental disorders: new findings from Australia,"Many children now live in non-traditional families—including one-parent, blended, and step families. While a substantial body of international evidence indicates that these children display poorer cognitive and socio-emotional outcomes than children living in traditional families, research on childhood mental disorders is scarce. This report provides new evidence of the relationships between family structure and childhood mental disorders in an under-researched context, Australia."
Yields of three acids during simulated fermentation of inulin and xylo-oligosaccharides enhanced by six exogenous strains,"Three acids (acetic, propionic and butyric acids) yielded from simulated colonic fermentation of inulin and xylo-oligosaccharides (XOS) in the absence and presence of six exogenous strains were investigated in this study. Both inulin and XOS were fermented by fecal extract (FE) prepared from healthy adults and by an exogenous strain for 48 h, and three acids generated in fermentation products at five time periods were detected by gas chromatography. Inulin and XOS during fermentation were capable of producing more propionic and butyric acids, respectively, whilst inoculation using one strain culture into fermentation systems mostly increased yields of three acids. In inulin-containing fermentation systems, these strains increased yields of propionic and butyric acids by 6–34 and 206–250%, respectively. In XOS-containing fermentation systems, these strains did not enhance yield of propionic acid, but increased yield of butyric acid by 50–96%. In general, Lactobacillus brevis, Lactobacillus plantarum, Lactobacillus rhamnosus, Enterococcus faecalis and Enterococcus faecium were more efficient than Lactobacillus acidophilus to increase yields of propionic and butyric acids. It is thus concluded that the six strains in total displayed beneficial effects on simulated fermentation of inulin and XOS through enhancing yields of three acids especially propionic and butyric acids with healthcare functions."
Indeterminacy and the principle of need,"The principle of need—the idea that resources should be allocated according to need—is often invoked in priority setting in the health care sector. In this article, I argue that a reasonable principle of need must be indeterminate, and examine three different ways that this can be dealt with: appendicizing the principle with further principles, imposing determinacy, or empowering decision makers. I argue that need must be conceptualized as a composite property composed of at least two factors: health shortfall and capacity to benefit. When one examines how the different factors relate to each other, one discovers that this is sometimes indeterminate. I illustrate this indeterminacy in this article by applying the small improvement argument. If the relation between the factors are always determinate, the comparative relation changes by a small adjustment. Yet, if two needs are dissimilar but of seemingly equal magnitude, the comparative relation does not change by a small adjustment of one of the factors. I then outline arguments in favor of each of the three strategies for dealing with indeterminacy, but also point out that all strategies have significant shortcomings. More research is needed concerning how to deal with this indeterminacy, and the most promising path seems to be to scrutinize the position of the principle of need among a plurality of relevant principles for priority setting in the health care sector."
Impact of laser pulse duration on the reduction of intraocular pressure during selective laser trabeculoplasty,"To evaluate the efficacy of selective laser trabeculoplasty (SLT) to lower intraocular pressure (IOP) in patients with primary open-angle glaucoma (POAG), normal tension glaucoma (NTG) or ocular hypertension (OHT), when performed with laser pulse duration of 1 ns compared with standard 3–5 ns."
Chinese Economic Development Policies as an Example for Mexico: The One-Belt-One-Road Program,"The purpose of this article is to analyze China’s economic development policies of the last few years from the viewpoint of some Mexican actors (businesspeople, public officials, and scholars) who live and work in China. The idea is to learn from these policies and perhaps transfer the best practices to Mexico through horizontal international cooperation, with the hope of contributing to Mexico’s growth and development, based on its reality. We put forward that there are international circumstances that could bring this about, thanks to sudden changes on the global scenario. Finally, the article highlights the importance of fostering, understanding, and deepening bilateral relations between Mexico and China."
Application of Life Cycle Assessment on Electronic Waste Management: A Review,"Electronic waste is a rich source of both valuable materials and toxic substances. Management of electronic waste is one of the biggest challenges of current worldwide concern. As an effective and prevailing environmental management tool, life cycle assessment can evaluate the environmental performance of electronic waste management activities. Quite a few scientific literatures reporting life cycle assessment of electronic waste management with significant outcomes have been recently published. This paper reviewed the trends, characteristics, research gaps, and challenges of these studies providing detailed information for practitioners involved in electronic waste management. The results showed that life cycle assessment studies were most carried out in Europe, followed by Asia and North America. The research subject of the studies mainly includes monitors, waste printed circuit boards, mobile phones, computers, printers, batteries, toys, dishwashers, and light-emitting diodes. CML was the most widely used life cycle impact assessment method in life cycle assessment studies on electronic waste management, followed by EI99. Furthermore, 40% of the reviewed studies combined with other environmental tools, including life cycle cost, material flow analysis, multi-criteria decision analysis, emergy analysis, and hazard assessment which came to more comprehensive conclusions from different aspects. The research gaps and challenges including uneven distribution of life cycle assessment studies, life cycle impact assessment methods selection, comparison of the results, and uncertainty of the life cycle assessment studies were examined. Although life cycle assessment of electronic waste management facing challenges, their results will play more and more important role in electronic waste management practices."
"Mechanism of fluoride enrichment in groundwater of hard rock aquifers in Medak, Telangana State, South India","A total of 194 groundwater samples were collected from wells in hard rock aquifers of the Medak district, South India, to assess the distribution of fluoride in groundwater and to determine whether this chemical constituent was likely to be causing adverse health effects on groundwater user in the region. The study revealed that the fluoride concentration in groundwater ranged between 0.2 and 7.4 mg/L with an average concentration of 2.7 mg/L. About 57% of groundwater tested has fluoride concentrations more than the maximum permissible limit of 1.5 mg/L. The highest concentrations of fluoride were measured in groundwater in the north-eastern part of the Medak region especially in the Siddipeta, Chinnakodur, Nanganoor and Dubhaka regions. The areas are underlain by granites which contain fluoride-bearing minerals like apatite and biotite. Due to water–rock interactions, the fluoride has become enriched in groundwater due to the weathering and leaching of fluoride-bearing minerals. The pH and bicarbonate concentrations of the groundwater are varied from 6.6 to 8.8 and 18 to 527 mg/L, respectively. High fluoride concentration in the groundwater of the study area is observed when pH and the bicarbonate concentration are high. Data plotted in Gibbs diagram show that all groundwater samples fall under rock weathering dominance group with a trend towards the evaporation dominance category. An assessment of the chemical composition of groundwater reveals that most of the groundwater samples have compositions of Ca2+–Mg2+–Cl− > Ca2+–Na+–HCO3
− > Ca2+–HCO3
− > Na+–HCO3
−. This suggests that the characteristics of the groundwater flow regime, long residence time and the extent of groundwater interaction with rocks are the major factors that influence the concentration of fluoride. It is advised not to utilize the groundwater for drinking purpose in the areas delineated, and they should depend on alternate safe source."
"Mineralogical and geochemical (stable C and O isotopes) variability of marbles from the Moldanubian Zone (Bohemian Massif, Czech Republic): implications for provenance studies","Metacarbonates of the Moldanubian Zone (Bohemian Massif, Czech Republic) were studied to obtain qualitative and quantitative mineralogical-petrographic as well as stable isotopic data for the purpose of stone provenance studies, potentially applicable in material research studies of cultural heritage artefacts. Twenty-six samples from twelve different historical quarries, as well as two samples from historical artefacts, were analysed by both mineralogical-petrographic and geochemical methods including: polarizing microscopy, cathodoluminescence, scanning electron microscopy with microanalysis, petrographic image analysis, powder X-ray diffraction, and isotope ratio mass spectrometry. The petrographic characteristics allowed for the discrimination of groups of (1) calcitic marbles, (2) dolomitic marbles, and (3) carbonate–silicate rocks. These groups exhibit characteristic features such as (1) the presence/abundance of major rock-forming minerals, (2) grain geometric characteristics (specifically, mean carbonate grain size and index of grain size homogeneity), and (3) the presence of specific accessory phases. The content of non-carbonate minerals, some rock fabric parameters, as well as the carbon and oxygen isotope data exhibited significant variability, even within a single quarry in the case of some impure marbles and carbonate–silicate rocks. Although the carbon and oxygen isotopic ranges displayed overlaps among the quarries studied, the isotopic signatures throughout the Moldanubian Zone allowed for discrimination of a group of white calcitic marbles with high carbon and oxygen depletion, as well as white dolomite–calcitic marble with higher carbon isotope values when compared with other marble resources of the Bohemian Massif. A combination of the isotopic signature with detailed mineralogical-petrographic characteristics seems to provide sufficient information for discrimination of the Moldanubian marbles from one another. The provenance of the Vrchotovy Janovice artefact is very probably from the Rabí quarry, among the Moldanubian marbles. The provenance of the artefact from the Prague Klementinum was not definitively assigned; however, the Nehodiv quarry was considered its probable source locality."
Blowout mechanism of Alasehir (Turkey) geothermal field and its effects on groundwater chemistry,"Anatolia region is one of the most seismically active regions in the world and has a considerably high level of geothermal energy potential. Some of these geothermal resources have been used for power generation and direct heating. Most of the high enthalpy geothermal systems are located in western part of Turkey. Alasehir is the most important geothermal site in western part of Turkey. Many geothermal wells have been drilled in Alasehir Plain to produce the geothermal fluid from the deep reservoir in the last 10 years. A blowout accident happened during a geothermal well drilling operation in Alasehir Plain, and significant amount of geothermal fluid surfaced out along the fault zone in three locations. When drilling string entered the reservoir rock about 1000 m, blowout occurred. As the well head preventer system was closed because of the blowout, high-pressure fluid surfaced out along the fault zone cutting the Neogene formation. In order to understand the geothermal fluid effects on groundwater chemistry, physical and chemical compositions of local cold groundwater were monitored from May 2012 to September 2014 in the study area. The geothermal fluid was found to be of Na–HCO3 water type, and especially, arsenic and boron concentrations reached levels as high as 3 and 127 mg/L, respectively. The concentrations of arsenic and boron in the geothermal fluid and groundwater exceeded the maximum allowable limits given in the national and international standards for drinking water quality. According to temporally monitored results, geothermal fluid has extremely high mineral content which influenced the quality of groundwater resources of the area where water resource is commonly used for agricultural irrigation."
Application of quantitative mineralogy on the neutralization–acid potential calculations within µm-scale stratified mine tailings,"Estimation of the long-term environmental impact of mining wastes is of socio-economic interest. Bulk analytical approaches of the neutralizing (NP) and acid potentials (AP) provide in general worst-case scenarios for acid rock drainage (ARD) predictions and long-term evaluation. Taking individual graded layers with variable reactive mineral ratios into consideration, alternating zones, highly contrasting in their neutralizing and acid potential, can be identified and quantified using scanning electron microscope–mineral liberation analyzer (SEM–MLA) and μ-energy-dispersive X-ray fluorescence (EDXRF)–petrographic analyst (PA) for the first time. The bulk NP and AP values increased by a factor of 2.13 and 1.37, respectively, compared to the average values of the mineralogical NP/AP. At the contrasting boundaries, precipitation of pore-clogging secondary phases might be enhanced. These new information can be used as input parameters to model the future behavior of a non-homogeneous multiplied laminated body with reactive transport modeling."
Case study of the implications of climate change for lichen diversity and distributions,"There is ample evidence for species distributional changes in response to recent climate change, but most studies are biased toward better known taxa. Thus, an integrated approach is needed that includes the “cryptic diversity” represented partly by lichens, which are among the most sensitive organisms to environmental change due to their physiological characteristics. The use of functional traits and ecological attributes may improve the interpretation of how species respond to climate change. Thus, we quantified the future climate change impacts on 41 lichen species distributed in the Iberian Peninsula using ensemble climatic suitability maps (derived from generalized linear and generalized additive models, and classification and regression tree analysis) and different metrics. We also determined the lichen traits/attributes that might be related to a shared response to climate change. The results indicated a loss of bioclimatic space for 75% of the species studied and an increase for 10 species, especially in Mediterranean ones. Most of the species that will lose more than 70% of their current modeled distribution area comprised big macrolichens with cyanobacteria as the photobiont, thereby indicating a great biomass loss in forests, which might affect nutrient cycles. We also found that the predicted distributions were trait-related. Smaller species, green-algae lichens, and saxicolous and epiphyte species will respond better to future climate change. The results of this type of study may help to identify the species that are most vulnerable to climate change and facilitate the development of conservation measures to avoid their decline."
Quasi-steady-state model of a class of nonlinear singularly perturbed system in a bond graph approach,"A particular class of nonlinear singularly perturbed systems by using a bond graph approach is proposed. The class of nonlinear systems is defined by terms of product of state variables whose bond graph representation is described by MTF or MGY elements modulated by state variables. The singular pertubations applied to the system permit the separation of time scales. When the assumptions of Tikhonov Theorem are satisfied, then a new bond graph called singularly perturbed nonlinear bond graph (SPNBG) to determine the quasi-steady-state model of the system is presented. The SPNBG is characterized by having an integral causality assignment for the storage elements that represent the slow dynamics, and the storage elements of the fast dynamics have a derivative causality assignment. Finally, the proposed methodology is applied to an illustrative example."
Long-Time Simulations of Nonlinear Schrödinger-Type Equations using Step Size Exceeding Threshold of Numerical Instability,"We propose an exponential time-differencing method based on the leapfrog scheme for numerical integration of the generalized nonlinear Schrödinger-type equations. The key advantage of the proposed method over the widely used Fourier split-step method is that in the new method, numerical instability at high wavenumbers is strongly suppressed. This allows one to use time steps that considerably exceed the instability threshold, which leads to a proportional reduction of the computational time. Moreover, we introduce a technique that eliminates numerical instability at low-to-moderate wavenumbers that is common for methods based on the leapfrog scheme. We illustrate the performance of the proposed method with examples from two applications areas: deterministic wave turbulence and solitary waves."
Black Patients with Colorectal Cancer Have More Advanced Cancer Stage at Time of Diagnosis: A Community-Based Safety-Net Hospital Experience,"Colorectal cancer (CRC) remains a leading cause of morbidity and mortality in the U.S. Disparities in access to care contribute to advanced CRC stage at diagnosis, and these disparities are most pronounced among underserved populations and ethnic minorities. We aim to evaluate race/ethnicity-specific disparities in CRC stage at diagnosis among an ethnically diverse, urban safety-net hospital. We retrospectively evaluated all adult CRC patients diagnosed from January 1, 2009 to October 1, 2015. CRC cases were confirmed by histopathology specimens from biopsies and/or surgical resection. CRC staging utilized American Joint Committee on Cancer (AJCC) staging systems and were stratified by race/ethnicity. Multivariate logistic regression models were utilized to evaluate disparities in AJCC stage at presentation (stage 3–4 vs. stage 0–2). Among 311 patients with CRC [51.5% male, 25.3% black, 18.7% Hispanic, 32.0% Asian, and mean age at diagnosis 58.1 years (SD 10.3)] 61.4% had advanced ACC stage 3–4 CRC at diagnosis. Among black patients with CRC, 73.3% had AJCC stage 3–4 cancer at time of diagnosis. On multivariate regression, blacks were nearly four times more likely to have advanced AJCC stage 3–4 CRC at diagnosis compared to whites (OR 3.70; 95% CI 0.97–14.11; p = 0.055). Among a diverse underserved population, over 60% of CRC were AJCC stage 3–4 at diagnosis, and nearly 75% of blacks with CRC had AJCC stage 3–4 at diagnosis. Advanced stage CRC at diagnosis limits options for potentially curative therapies, and increases the risk for cancer recurrence and mortality."
Misbeliefs About Gambling in a Convenience Sample from the General Population,"We examined knowledge about the role of randomness in gambling and the principle of independence of events, in a community sample. We also investigated whether this knowledge varies according to gender and age. A convenience sample of 1257 residents in French-speaking Switzerland, aged 18–88 years (28.5% of women) completed a short online questionnaire. This assessed the perceived role of human skills in four different games as well as beliefs relating to the principle of independence of events. The results show that 19.5% of the respondents perceived Roulette as a game for which the outcome is determined by skill. They also showed that 15.1% of the respondents did not hold beliefs about the independence of events principle. Gender and age differences were also observed: Men were proportionally more likely to hold erroneous beliefs about gambling skills and the independence of events, compared to women. The 18–25 year-old age group attributed Roulette outcomes to the gambler’s skill more frequently than the older categories. The implications of these findings for prevention and social support are discussed."
The truncation of a cage graph,"The modern nanotechnology applies various cage molecules having a polyhedral shape. Topologically, a polyhedron is represented by its map. Since such a map is a plane graph, one may apply various graph-theoretical methods also for studying polyhedra. Of similar use are molecular (multi)tori. The surface of a multitorus is locally plane and allows one to apply much the same mathematical methods. This text is an introduction into the spectral theory of truncated cage graphs and truncated multitori. It anticipates further extensions."
