title,abstract
GMMDA: Gaussian mixture modeling of graph in latent space for graph data augmentation,"Graph data augmentation (GDA), which manipulates graph structure and/or attributes, has been demonstrated as an effective method for improving the generalization of graph neural networks on semi-supervised node classification. As a data augmentation technique, label preservation is critical, that is, node labels should not change after data manipulation. However, most existing methods overlook the label preservation requirements. Determining the label-preserving nature of a GDA method is highly challenging, owing to the non-Euclidean nature of the graph structure. In this study, for the first time, we formulate a label-preserving problem (LPP) in the context of GDA. The LPP is formulated as an optimization problem in which, given a fixed augmentation budget, the objective is to find an augmented graph with minimal difference in data distribution compared to the original graph. To solve the LPP problem, we propose GMMDA, a generative data augmentation (DA) method based on Gaussian mixture modeling (GMM) of a graph in a latent space. We designed a novel learning objective that jointly learns a low-dimensional graph representation and estimates the GMM. The learning is followed by sampling from the GMM, and the samples are converted back to the graph as additional nodes. To uphold label preservation, we designed a minimum description length (MDL)-based method to select a set of samples that produces the minimum shift in the data distribution captured by the GMM. Through experiments, we demonstrate that GMMDA can improve the performance of graph convolutional network on Cora, Citeseer and Pubmed by as much as \(7.75\%\), \(8.75\%\) and \(5.87\%\), respectively, significantly outperforming the state-of-the-art methods."
"Detection of tumour heterogeneity in patients with advanced, metastatic castration-resistant prostate cancer on [68Ga]Ga-/[18F]F-PSMA-11/-1007, [68Ga]Ga-FAPI-46 and 2-[18F]FDG PET/CT: a pilot study","In metastatic castration-resistant prostate cancer (mCRPC), some patients show low/absent PSMA expression in tumour lesions on positron emission tomography (PET) scans, indicating heterogeneity and heightened risk of non-response to PSMA-RLT (radioligand therapy). Imaging cancer-associated fibroblasts and glucose uptake may further characterise tumour heterogeneity in mCRPC patients. Here, we aimed to evaluate tumour heterogeneity and its potential implications for management in mCRPC patients assessed for PSMA-RLT using [68Ga]Ga-FAPI-46, 2-[18F]FDG and [68Ga]Ga-/[18F]F-PSMA-11/-1007 PET."
Blockchain-based proxy re-encryption access control method for biological risk privacy protection of agricultural products,"In today’s globalized agricultural system, information leakage of agricultural biological risk factors can lead to business risks and public panic, jeopardizing corporate reputation. To solve the above problems, this study constructs a blockchain network for agricultural product biological risk traceability based on agricultural product biological risk factor data to achieve traceability of biological risk traceability data of agricultural product supply chain to meet the sustainability challenges. To guarantee the secure and flexible sharing of agricultural product biological risk privacy information and limit the scope of privacy information dissemination, the blockchain-based proxy re-encryption access control method (BBPR-AC) is designed. Aiming at the problems of proxy re-encryption technology, such as the third-party agent being prone to evil, the authorization judgment being cumbersome, and the authorization process not automated, we design the proxy re-encryption access control mechanism based on the traceability of agricultural products’ biological risk factors. Designing an attribute-based access control (ABAC) mechanism based on the traceability blockchain for agricultural products involves defining the attributes of each link in the agricultural supply chain, formulating policies, and evaluating and executing these policies, deployed in the blockchain system in the form of smart contracts. This approach achieves decentralization of authorization and automation of authority judgment. By analyzing the data characteristics within the agricultural product supply chain to avoid the malicious behavior of third-party agents, the decentralized blockchain system acts as a trusted third-party agent, and the proxy re-encryption is combined with symmetric encryption to improve the encryption efficiency. This ensures a efficient encryption process, making the system safe, transparent, and efficient. Finally, a prototype blockchain system for traceability of agricultural biological risk factors is built based on Hyperledger Fabric to verify this research method’s reliability, security, and efficiency. The experimental results show that this research scheme’s initial encryption, re-encryption, and decryption sessions exhibit lower computational overheads than traditional encryption methods. When the number of policies and the number of requests in the access control session is 100, the policy query latency is less than 400 ms, the request-response latency is slightly more than 360ms, and the data uploading throughput is 48.7 tx/s. The data query throughput is 81.8 tx/s, the system performance consumption is low and can meet the biological risk privacy protection needs of the agricultural supply chain. The BBPR-AC method proposed in this study provides ideas for achieving refined traceability management in the agricultural supply chain and promoting digital transformation in the agricultural industry."
Modeling static friction behavior of elastic–plastic spherical adhesive microcontact in full-stick condition,"The static friction behavior of an elastic–plastic spherical adhesive microcontact between a rigid flat and a deformable sphere under combined normal and tangential loading is studied by the finite element method (FEM). The contact between the sphere and the rigid flat is assumed to be full-stick, and the sliding inception is related to a loss of tangential stiffness. The intermolecular force between the rigid flat and the sphere is assessed by the Lennard–Jones (LJ) potential, which is applied to the sphere and the rigid flat by a user subroutine. The evolution of the adhesive force with tangential displacement in the full-stick condition is revealed. The results indicate that the increasing effect of adhesive energy on the static friction coefficient gradually diminishes with an increase in the adhesive energy and the external normal load. Finally, based on an extensive parametric study, an empirical dimensionless expression is obtained to predict the static friction coefficient of the spherical adhesive microcontact considering the intermolecular force."
Trend of alcohol use disorder as a percentage of all-cause mortality in North America,"To evaluate the trend of alcohol use disorder (AUD) mortality as a percentage of all-cause mortality in Canada and the United States (US) between 2000 and 2019, by age group."
"An enquiry into rehabilitation as a climate change adaptation policy: the case of the Western Ghats of Kerala, India","The Western Ghats have been declared as a World Heritage Site by UNESCO. Besides, it is classified as one of the world’s 36 biodiversity hotspots by Conservation International. The Western Ghats of Kerala have experienced devastating landslides and floods in recent years, which are triggered by climate change. This alarming situation calls for policymakers to develop a comprehensive climate adaptation policy at the local level. However, no study has yet thoroughly investigated this critical issue. Therefore, this study explores the prospects and trade-offs of climate rehabilitation policies for families living in the highly landslide- and flood-prone areas of the Western Ghats in Kerala, India. We have undertaken a mixed methodology comprising four focus group discussions followed by empirical analyses. Towards this, a semi-structured questionnaire is framed to gather relevant information based on the outcomes. The data are analyzed using robust logistic regression models. The findings indicate that most agricultural worker families support the rehabilitation policy, given their lower opportunity costs due to the absence of farmland ownership. On the other hand, agricultural families face considerable trade-offs regarding rehabilitation. Most agricultural families prefer to rehabilitate within a short distance from the current residence or construct a retaining wall as they fear rehabilitation to distant places will gravely affect their livelihood. This research highlights the potential for implementing a rehabilitation policy for marginalized communities heavily exposed to climate risks. Additionally, constructing retaining walls should also be a primary focus of the Government."
How successful is the CatBoost classifier in diagnosing different dental anomalies in patients via sella turcica and vertebral morphologic alteration?,To investigate how successfully the classification of patients with and without dental anomalies was achieved through four experiments involving different dental anomalies.
Effect of sulfate types on strength and swelling properties of sulfate-bearing soils stabilized with cement,"Sulfate-bearing soils is widely distributed around the world, and this type of soil is prone to rock and soil disasters such as dissolution, corrosion of foundations, and swell when exposed to water. Cement is a frequently used stabilizer to treat sulfate-bearing soils. However, sulfate-bearing soils usually include various types of sulfates, such as, calcium sulfate (CaSO4), sodium sulfate (Na2SO4), potassium sulfate (K2SO4), and magnesium sulfate (MgSO4). So far, the effect of sulfate type on the strength and swelling properties of sulfate-bearing soil stabilized with cement has not been clarified. Therefore, in this study, the strength and swelling properties of four sulfate-bearing soils treated with cement were studied using unconfined compressive strength tests, and swelling tests. X-ray diffraction (XRD), scanning electron microscopy, and inductively coupled plasma spectroscopy were employed to study mineralogical, micro-structural properties, and concentrations of calcium ion of stabilized soils, to explore stabilization mechanisms. The results showed that the formation of magnesium silicate hydrate and highest concentration of free Ca2+ in the stabilized Mg-sulfate-soil caused its lowest strength. The reduction in free Ca2+ concentration was greater in the stabilized Na-sulfate-soil and K-sulfate-soil compared to stabilized Mg-sulfate-soil and Ca-sulfate-soil, contributing to the formation of more calcium silicate hydrate and ettringite. Therefore, the stabilized Na-sulfate-soil and K-sulfate-soil had greater swelling and strength compared to other soils. As the cement content increases, there are abundant in the sulfated cement stabilized soil observed in XRD and SEM photos. Overall, sulfates with monovalent cations increased the strength of cement-stabilized soils more than those with divalent cations, while sulfates with divalent cations improved the resistance to swelling of cement-stabilized soils. Before treating sulfate-bearing soils with cement, it is necessary to first determine the cations type in the soil. If the soil contains Mg2+, seek cement alternatives. If the other three cations are present, choose an appropriate cement content for stabilization. This study provides some references for the stabilization of sulfate-bearing soils with cement."
Using multispectral images and field inclinometer data to analyze topographic changes related to and the reactivation mechanism of a large-scale landslide at Caoling in Taiwan,"This study employed a comprehensive methodology, which combines the use of multispectral images and field inclinometer data. The unique approach involves using multispectral images to monitor the topographic and hydrological changes caused by a large-scale landslide at Caoling in Taiwan. The field inclinometer data, collected at regular intervals, were then integrated into a geographic information system. This system was used to estimate the potential sliding volume of the landslide, which was then compared with changes in the digital terrain model data for Caoling. The multispectral images of Caoling were examined to determine the changes in its topographic and hydrological indices after the landslide. The convex slope at Caoling moved in the progressive backward mode with increased groundwater level and slope displacement under rainfall conditions. The potential sliding volume of the landslide was 6.4 × 106 m3. The results of this study indicate that the changes in topographic and hydrological indices after a landslide enable the identification of the local surficial changes caused by the landslide. Changes in the rate of slope movement show a high correlation to the fluctuation of groundwater level. Reactivation of the large-scale landslide is attributable to hillslope, geologic and topographic characteristics, including toe creek incision, surficial erosion, and torrential rainfall brought by typhoons. Moreover, post landslide topographic monitoring through drone images, which provide high-resolution and real-time data, plays a crucial role in identifying a landslide’s reactivation mechanism. This, in turn, enables effective disaster mitigation strategies to be implemented."
Synthesis of homogeneous styrenic pyridine resin (LSL-030-bd) and its application to the separation of uranium and molybdenum,"This paper synthesized a stytypyridine (LSL-030-bd) resin with small particle size and uniform distribution to recover molybdenum resources leached during neutral in-situ leaching of uranium. The batch experiment results show that the LSL-030-bd ion exchange resin produced had the highest U(VI) adsorption capacity at pH 7.0, reaching 187.20 mg·g−1. At pH 3.0, LSL-030-bd resin adsorbed 180.17 mg·g−1 of Mo(VI). At pH 7.0, the resin exhibited the highest separation coefficient for uranium and molybdenum, with a KD value of 9.08. The resin's adsorption of U(VI) is a spontaneous endothermic process involving monolayer adsorption that combines physical and chemical adsorption. The adsorption of Mo(VI) by the resin is an exothermic process that is not spontaneous. It involves monomolecular layer adsorption with hydrogen bonding as the primary chemical force. By desorbing molybdenum with NH4SCN, followed by utilizing a mixed solution of NH4HCO3 and (NH4)2CO3 to desorb uranium, a step-by-step desorption process may be achieved to separate and purify uranium and molybdenum."
Perspectives of older adults with chronic illness on person-centered practice at an inpatient hospital department: a descriptive study,The growing aging trend associated with a higher prevalence of chronic illnesses is increasing the demand for the development of person-centered practice in specific care settings. Knowing the person’s perception of the care and the care experience is essential to improving inpatient care toward person-centeredness. This study aims to characterize the perceptions of person-centered practice of hospitalized older adults with chronic illness at a Portuguese inpatient hospital department.
The impact of COVID-19 infections on pregnancy outcomes in women,"Given that viral infections can increase the risk of adverse pregnancy outcomes, such as spontaneous miscarriage, preterm premature rupture of membranes, and preterm birth, the effects of COVID-19, a novel emerging coronavirus disease rapidly spreading globally, on pregnancy outcomes have garnered significant attention."
Multi-attribute and predictive cascaded fuzzy system for the AGV dispatching in a flexible manufacturing system,"In recent years, manufacturers have increasingly applied automation techniques to enhance efficiency and remain competitive. Material handling is an essential activity in any production process. Its effectiveness has a significant impact on production costs. Automated guided vehicle (AGV) systems have become a strategic tool for factories and automated warehouses. They can reduce production costs and improve delivery times in a competitive business scenario. One of the main problems encountered in managing AGVs is the dispatching decision. The present paper proposes a vehicle dispatching system based on a multi-attribute cascaded fuzzy system with a state-space-based Petri net model to predict the future states of the factory. This work aims to reduce the production system’s makespan and/or tardiness values. Additionally, the paper presents one simulated factory scenario to evaluate the proposed fuzzy system against five other dispatching methods. The statistical validation results of the simulations show a 97% confidence level in the hypotheses of this work."
Androgendeprivation als Initial- und Basistherapie beim Prostatakarzinom,"Ziel dieser Studie war die Bestimmung des Anteils der Patienten mit einem Prostatakarzinom (PCa), die nach Beginn einer Therapie für ein kastrationsresistentes Prostatakarzinom (KRPCa) die primäre Androgendeprivationstherapie (ADT) beibehielten sowie die Beschreibung ihrer Behandlungsmuster."
Clival chordomas and chondrosarcomas in Denmark—Outcomes in 33 patients following the national centralization of treatment in 2010,"This 13-year consecutive case series aims to provide a comprehensive overview of all patients operated for clival chordomas and clival chondrosarcomas in Denmark since the centralization of treatment in 2010, comparing outcomes to international series."
3D finite element analysis of carbon fiber reinforced aluminium alloy wheel,The present investigation aims to develop the aluminium composite to replace the conventional materials used in the vehicle wheels. The aluminium composite is developed with Aluminium 7079 alloy reinforced with 8% carbon fibers (Al 7079 + 8% CF). The structural performance of the developed aluminum composite was evaluated using a finite element analysis approach. The Finite element model of vehicle wheel made up of Al7079 + 8% CF and other commonly used conventional materials were developed. The developed models are then subjected to different load conditions and natural frequencies to analyse the displacements and Von Mises stress in the wheel. The analysis results show that the wheel made up of Al 7079 + 8% CF composites exhibits better strength than the wheel made up of conventional materials. Hence Al 7079 + 8% CF composites can be used in car wheels instead of traditional materials.
Unravelling a KMT2A::ARHGEF12 fusion within chromoanagenesis in acute myeloid leukemia using Optical Genome Mapping,
Reinventing Peer Assisted Learning as an Innovative Tool in Health Professions Education,
Arbeitsschutz im Fokus: Reinigen und Entschichten mit Laserstrahlung,
Evolutionary-variational method in mathematical plasticity,"The elastic–plastic infinitesimal deformation of a solid is considered within the framework of the incremental flow theory using the constitutive relation in the general rate form. The appropriate initial boundary value problem is formulated for the displacement in the form of the evolutionary-variational problem (EVP), i.e., as the abstract Cauchy problem in the Hilbert space which coincides with a weak form of the equilibrium equation, known as the principle of possible displacements in mechanics. The general existence and uniqueness theorem for the EVP is discussed. The main sufficient condition has a simple algebraic form and does not coincide with the classical Drucker and similar thermodynamical postulates; therefore, it must be independently verified. Its independence is illustrated for the non-associated plastic model of linear isotropic-kinematic hardening with dilatation and internal friction. The classical and endochronic models are analyzed too. The initial EVP is reduced by a spatial finite element approximation to the Cauchy problem for an implicit system of essentially nonlinear ordinary differential equations which can be stiff. Therefore, for the numerical solution the implicit Euler scheme is proposed. All theoretical results are illustrated by means of original numerical experiments."
Advancing convergence analysis: extending the scope of a sixth order method,"In this article, we aim to emphasize the critical role of extended convergence analysis in advancing research and understanding in the interdisciplinary fields of Applied and Computational Mathematics, Physics, Engineering, and Chemistry. By gaining a comprehensive understanding of the convergence behavior of numerical methods, one can make informed decisions regarding algorithm selection, optimization, and convergence domains, leading to more accurate and reliable scientific results in diverse applications. The conventional approach to assessing the convergence order of higher order methods for solving systems of non-linear equations relied on the Taylor series expansion, necessitating the computation of higher order derivatives that were typically absent in the method. This limitation not only constrained the method’s applicability but also increased the computational cost of solving the problem. In contrast, our study introduces a unique and innovative approach, where we demonstrate the improvised convergence of the method using only first order derivatives. Our new method offers several advantages over the traditional approach, providing valuable information regarding the radii of the convergence region and precise estimates of error boundaries. Furthermore, we establish the notion of semi-local convergence, which proves to be particularly significant as it allows for the identification of the specific domain in which the iterates converge. We have validated the convergence requirements through carefully selected numerical examples."
A coupled Legendre-Laguerre polynomial method with analytical integration for the Rayleigh waves in a quasicrystal layered half-space with an imperfect interface,"The Laguerre polynomial method has been successfully used to investigate the dynamic responses of a half-space. However, it fails to obtain the correct stress at the interfaces in a layered half-space, especially when there are significant differences in material properties. Therefore, a coupled Legendre-Laguerre polynomial method with analytical integration is proposed. The Rayleigh waves in a one-dimensional (1D) hexagonal quasicrystal (QC) layered half-space with an imperfect interface are investigated. The correctness is validated by comparison with available results. Its computation efficiency is analyzed. The dispersion curves of the phase velocity, displacement distributions, and stress distributions are illustrated. The effects of the phonon-phason coupling and imperfect interface coefficients on the wave characteristics are investigated. Some novel findings reveal that the proposed method is highly efficient for addressing the Rayleigh waves in a QC layered half-space. It can save over 99% of the computation time. This method can be expanded to investigate waves in various layered half-spaces, including earth-layered media and surface acoustic wave (SAW) devices."
